item_id,target_word,target_level,target_POS,tested_sense_desc,condition,foil_type,foil_subtype,review_priority,ljt_eligibility,candidate_id,sentence_text,syntactic_frame,rationale,known_risks,approach_label,llm_draft_version
uvlt_4k_t03_i01,orchestra,4K,noun,group of people who play music,appropriate,NA,,routine,eligible,2,The famous orchestra performed that evening.,SV-temporal,music-group sense forced by 'famous orchestra performed that evening',,perform-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i01,orchestra,4K,noun,group of people who play music,appropriate,NA,,routine,eligible,3,Our orchestra rehearsed every Thursday night.,SV-adv,music-group sense forced by 'orchestra rehearsed every Thursday night',,rehearse-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i01,orchestra,4K,noun,group of people who play music,inappropriate,a_selectional,a_selectional,routine,eligible,1,The orchestra ate the symphony beautifully.,SVO-adv,orchestra (+collective playing entity) with 'ate' violates activity selection; typical: play/perform/rehearse music,could be b_collocation. Per input type 'a'.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i01,orchestra,4K,noun,group of people who play music,inappropriate,a_selectional,a_selectional,routine,eligible,2,The famous orchestra melted that evening.,SV-temporal,orchestra (+human collective) + 'melted' (+substance) violates +human selection,,substance-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i01,orchestra,4K,noun,group of people who play music,inappropriate,a_selectional,a_selectional,routine,eligible,3,Our orchestra rusted every Thursday night.,SV-adv,orchestra (+human collective) + 'rusted' (+metal) violates material selection,,material-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i02,slot,4K,noun,"long, thin opening",appropriate,NA,,careful,careful,1,He dropped a coin into the slot.,SVO-PP,thin-opening sense forced by 'coin into',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i02,slot,4K,noun,"long, thin opening",appropriate,NA,,careful,careful,2,She inserted the card into slot.,SVO-PP,thin-opening sense forced by 'inserted the card into slot',,insert-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i02,slot,4K,noun,"long, thin opening",appropriate,NA,,careful,careful,3,The slot on the machine jammed.,SV,thin-opening sense forced by 'slot on the machine jammed',,jam-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i02,slot,4K,noun,"long, thin opening",inappropriate,a_selectional,a_selectional,careful,careful,1,He dropped a coin into the loud slot.,SVO-PP,slot (-audible opening) + 'loud' (+audible),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i02,slot,4K,noun,"long, thin opening",inappropriate,a_selectional,a_selectional,careful,careful,2,She inserted the card into laughing slot.,SVO-PP,slot (-animate opening) + 'laughing' requires +animate modified noun,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i02,slot,4K,noun,"long, thin opening",inappropriate,a_selectional,a_selectional,careful,careful,3,The hungry slot on the machine jammed.,SV,slot (-animate) + 'hungry' requires +animate modified noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i03,scrap,4K,noun,small unwanted piece,appropriate,NA,,careful,careful,1,She found a scrap of paper.,SVO-PP,small-unwanted-piece sense forced by 'found a scrap of paper',could go either a or b.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i03,scrap,4K,noun,small unwanted piece,appropriate,NA,,careful,careful,2,She collected small scraps of cloth.,SVO-PP,small-unwanted-piece sense forced by 'collected small scraps of cloth',,cloth-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i03,scrap,4K,noun,small unwanted piece,appropriate,NA,,careful,careful,3,He threw the metal scrap away.,SVO-adv,small-unwanted-piece sense forced by 'threw the metal scrap away',,throw-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i03,scrap,4K,noun,small unwanted piece,inappropriate,a_selectional,a_selectional,careful,careful,1,She found a scrap of smile.,SVO-PP,scrap of + 'smile' non-collocate / selectional (scrap of + paper/cloth/food/metal/wood standard; +substance required),could go either a or b.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i03,scrap,4K,noun,small unwanted piece,inappropriate,a_selectional,a_selectional,careful,careful,2,She collected small scraps of silence.,SVO-PP,scrap requires +substance/+tangible material; 'silence' is -substance,,substance-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t03_i03,scrap,4K,noun,small unwanted piece,inappropriate,a_selectional,a_selectional,careful,careful,3,He threw the melody scrap away.,SVO-adv,scrap (+substance piece) conflicts with 'melody' (-substance auditory),,substance-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i01,crust,4K,noun,hard outside part,appropriate,NA,,routine,eligible,1,The bread had a hard crust.,SVO,hard-outside-part sense forced by 'bread had a hard',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i01,crust,4K,noun,hard outside part,appropriate,NA,,routine,eligible,2,The pie had a thick crust.,SVO,hard-outside-part sense forced by 'pie had a thick crust',,pie-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i01,crust,4K,noun,hard outside part,appropriate,NA,,routine,eligible,3,She removed the hard bread crust.,SVO,hard-outside-part sense forced by 'removed the hard bread crust',,remove-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i01,crust,4K,noun,hard outside part,inappropriate,b_collocation,b_collocation,routine,eligible,1,The bread had a quick crust.,SVO,crust + 'quick' non-collocate (hard/thick/crispy/golden/bread crust standard),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i01,crust,4K,noun,hard outside part,inappropriate,b_collocation,b_collocation,routine,eligible,2,The pie had a hungry crust.,SVO,'hungry crust' non-collocate; crust modifiers: hard/thick/crispy/golden/flaky/bread/pie standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i01,crust,4K,noun,hard outside part,inappropriate,b_collocation,b_collocation,routine,eligible,3,She removed the sleepy bread crust.,SVO,'sleepy crust' non-collocate; crust + texture/type modifier standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i02,verdict,4K,noun,judgment,appropriate,NA,,routine,eligible,1,The jury gave a fair verdict.,SVO,judgment sense forced by 'jury gave a fair',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i02,verdict,4K,noun,judgment,appropriate,NA,,routine,eligible,2,The judge announced the final verdict.,SVO,judgment sense forced by 'judge announced the final verdict',,announce-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i02,verdict,4K,noun,judgment,appropriate,NA,,routine,eligible,3,The verdict came in this morning.,SV-temporal,judgment sense forced by 'verdict came in this morning',,come-in-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i02,verdict,4K,noun,judgment,inappropriate,b_collocation,b_collocation,routine,eligible,1,The jury gave a sleepy verdict.,SVO,verdict + 'sleepy' non-collocate (fair/unanimous/guilty/final verdict standard),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i02,verdict,4K,noun,judgment,inappropriate,b_collocation,b_collocation,routine,eligible,2,The judge announced the sleepy verdict.,SVO,'sleepy verdict' non-collocate; verdict modifiers: fair/final/guilty/unanimous/written/harsh standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i02,verdict,4K,noun,judgment,inappropriate,b_collocation,b_collocation,routine,eligible,3,The hungry verdict came in this morning.,SV-temporal,'hungry verdict' non-collocate; verdict + legal-outcome modifier standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i03,venue,4K,noun,place,appropriate,NA,,routine,eligible,1,The venue had a beautiful garden.,SVO,place sense forced by 'venue had a beautiful garden' (physical features),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i03,venue,4K,noun,place,appropriate,NA,,routine,eligible,2,The wedding venue offered beautiful views.,SVO,place sense forced by 'wedding venue offered beautiful views',,wedding-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i03,venue,4K,noun,place,appropriate,NA,,routine,eligible,3,They changed the concert venue yesterday.,SVO-temporal,place sense forced by 'changed the concert venue yesterday',,concert-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i03,venue,4K,noun,place,inappropriate,b_collocation,b_collocation,routine,eligible,1,The venue had a beautiful appetite.,SVO,venue + obj 'appetite' non-collocate; venue has + location/feature/atmosphere/seating standard,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i03,venue,4K,noun,place,inappropriate,b_collocation,b_collocation,routine,eligible,2,The wedding venue offered sleepy views.,SVO,'venue offered sleepy views' — venue offers + feature/location/seating/atmosphere standard; 'sleepy views' breaks the modifier pattern that venue directly governs,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t04_i03,venue,4K,noun,place,inappropriate,b_collocation,b_collocation,routine,eligible,3,They changed the hungry venue yesterday.,SVO-temporal,'hungry venue' non-collocate; venue + event-type/location/style modifier standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i01,embassy,4K,noun,government building,appropriate,NA,,routine,eligible,1,The embassy stands on a busy road.,SV-PP,government-building sense forced by 'stands on busy road',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i01,embassy,4K,noun,government building,appropriate,NA,,routine,eligible,2,The embassy opened its front gate.,SVO,government-building sense forced by 'embassy opened its front gate',,gate-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i01,embassy,4K,noun,government building,appropriate,NA,,routine,eligible,3,Tourists visited the Japanese embassy today.,SVO-temporal,government-building sense forced by 'tourists visited the Japanese embassy today',,visit-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i01,embassy,4K,noun,government building,inappropriate,a_selectional,a_selectional,routine,eligible,1,The embassy eats on a busy road.,SV-PP,embassy (-animate building) + 'eats' (+animate),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i01,embassy,4K,noun,government building,inappropriate,a_selectional,a_selectional,routine,eligible,2,The embassy ate its front gate.,SVO,embassy (-animate building) + 'ate' requires +animate subject,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i01,embassy,4K,noun,government building,inappropriate,a_selectional,a_selectional,routine,eligible,3,Tourists visited the laughing Japanese embassy today.,SVO-temporal,embassy (-animate building) + 'laughing' requires +animate modified noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i02,tobacco,4K,noun,plant that is smoked in cigarettes,appropriate,NA,,routine,eligible,1,Farmers here grow tobacco every summer.,SVO-temporal,smoking-plant sense forced by 'farmers grow',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i02,tobacco,4K,noun,plant that is smoked in cigarettes,appropriate,NA,,routine,eligible,2,The farmer picked tobacco last week.,SVO-temporal,smoking-plant sense forced by 'farmer picked tobacco last week',,pick-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i02,tobacco,4K,noun,plant that is smoked in cigarettes,appropriate,NA,,routine,eligible,3,Dry tobacco hung from the rafters.,SV-PP,smoking-plant sense forced by 'dry tobacco hung from the rafters',,dry-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i02,tobacco,4K,noun,plant that is smoked in cigarettes,inappropriate,a_selectional,a_selectional,routine,eligible,1,Farmers here grow angry tobacco every summer.,SVO-temporal,tobacco (-sentient plant) + 'angry' (+sentient),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i02,tobacco,4K,noun,plant that is smoked in cigarettes,inappropriate,a_selectional,a_selectional,routine,eligible,2,The farmer picked laughing tobacco last week.,SVO-temporal,tobacco (-sentient plant) + 'laughing' requires +sentient/+animate,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i02,tobacco,4K,noun,plant that is smoked in cigarettes,inappropriate,a_selectional,a_selectional,routine,eligible,3,Hungry tobacco hung from the rafters.,SV-PP,tobacco (plant) -animate; 'hungry' requires +animate modified noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i03,alley,4K,noun,small street between buildings,appropriate,NA,,routine,eligible,1,They walked down the dark alley.,SV-PP,small-street sense forced by 'walked down',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i03,alley,4K,noun,small street between buildings,appropriate,NA,,routine,eligible,2,A cat ran through the alley.,SV-PP,small-street sense forced by 'cat ran through the alley',,cat-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i03,alley,4K,noun,small street between buildings,appropriate,NA,,routine,eligible,3,The narrow alley led to downtown.,SV-PP,small-street sense forced by 'narrow alley led to downtown',,narrow-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i03,alley,4K,noun,small street between buildings,inappropriate,a_selectional,a_selectional,routine,eligible,1,They walked down the talking alley.,SV-PP,alley (-animate) + 'talking' (+animate),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i03,alley,4K,noun,small street between buildings,inappropriate,a_selectional,a_selectional,routine,eligible,2,A cat ran through the laughing alley.,SV-PP,alley (-animate street) + 'laughing' requires +animate modified noun,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t05_i03,alley,4K,noun,small street between buildings,inappropriate,a_selectional,a_selectional,routine,eligible,3,The hungry alley led to downtown.,SV-PP,alley (-animate) + 'hungry' requires +animate modified noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t06_i01,forbid,4K,verb,do not allow,appropriate,NA,,routine,eligible,1,Teachers forbid phones in the classroom.,SVO-PP,not-allow sense forced by 'phones in classroom',oddness partly at 'clouds in classroom'. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t06_i01,forbid,4K,verb,do not allow,appropriate,NA,,routine,eligible,2,The school forbids food during exams.,SVO-PP,not-allow sense forced by 'school forbids food during exams',,food-obj,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t06_i01,forbid,4K,verb,do not allow,appropriate,NA,,routine,eligible,3,They forbid smoking inside the building.,SVO-PP,not-allow sense forced by 'they forbid smoking inside the building',,smoking-obj,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t06_i01,forbid,4K,verb,do not allow,inappropriate,b_collocation,b_collocation,routine,eligible,1,Teachers forbid clouds in the classroom.,SVO-PP,forbid + 'clouds' non-collocate in this context (forbid smoking/phones/weapons/running/entry standard),oddness partly at 'clouds in classroom'. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t06_i01,forbid,4K,verb,do not allow,inappropriate,b_collocation,b_collocation,routine,eligible,2,The school forbids rainbows during exams.,SVO-PP,'forbid rainbows' non-collocate; forbid + restrictable-activity/item (smoking/phones/weapons/entry) standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
